timestamp_utc;lux
2025-01-01T06:00:00+00:00;1509.2
2025-01-01T07:00:00+00:00;4001.3
2025-01-01T08:00:00+00:00;9772.2
2025-01-01T09:00:00+00:00;12620.0
2025-01-01T10:00:00+00:00;14136.1
2025-01-01T11:00:00+00:00;14338.2
2025-01-01T12:00:00+00:00;13394.6
2025-01-01T13:00:00+00:00;10888.1
2025-01-01T14:00:00+00:00;4697.0
2025-01-01T15:00:00+00:00;1620.6
2025-01-11T06:00:00+00:00;1529.5
2025-01-11T07:00:00+00:00;4172.8
2025-01-11T08:00:00+00:00;10125.4
2025-01-11T09:00:00+00:00;12907.8
2025-01-11T10:00:00+00:00;14528.1
2025-01-11T11:00:00+00:00;14997.6
2025-01-11T12:00:00+00:00;13991.0
2025-01-11T13:00:00+00:00;11838.4
2025-01-11T14:00:00+00:00;5687.3
2025-01-11T15:00:00+00:00;1998.0
2025-01-21T06:00:00+00:00;1630.5
2025-01-21T07:00:00+00:00;4654.4
2025-01-21T08:00:00+00:00;10644.7
2025-01-21T09:00:00+00:00;13527.6
2025-01-21T10:00:00+00:00;15137.1
2025-01-21T11:00:00+00:00;15700.3
2025-01-21T12:00:00+00:00;14814.2
2025-01-21T13:00:00+00:00;12680.9
2025-01-21T14:00:00+00:00;7146.5
2025-01-21T15:00:00+00:00;2530.7
2025-01-31T06:00:00+00:00;1813.9
2025-01-31T07:00:00+00:00;5567.3
2025-01-31T08:00:00+00:00;11383.2
2025-01-31T09:00:00+00:00;14427.6
2025-01-31T10:00:00+00:00;16084.7
2025-01-31T11:00:00+00:00;16687.4
2025-01-31T12:00:00+00:00;15733.3
2025-01-31T13:00:00+00:00;13680.6
2025-01-31T14:00:00+00:00;9066.5
2025-01-31T15:00:00+00:00;3158.5
2025-02-01T06:00:00+00:00;1871.2
2025-02-01T07:00:00+00:00;5697.2
2025-02-01T08:00:00+00:00;11511.5
2025-02-01T09:00:00+00:00;14520.7
2025-02-01T10:00:00+00:00;16254.5
