timestamp_utc;lux
2025-01-01T06:00:00+00:00;1507.3
2025-01-01T07:00:00+00:00;4197.5
2025-01-01T08:00:00+00:00;10278.7
2025-01-01T09:00:00+00:00;13235.9
2025-01-01T10:00:00+00:00;14791.6
2025-01-01T11:00:00+00:00;15003.7
2025-01-01T12:00:00+00:00;14015.9
2025-01-01T13:00:00+00:00;11471.5
2025-01-01T14:00:00+00:00;4917.1
2025-01-01T15:00:00+00:00;1646.7
2025-01-11T06:00:00+00:00;1528.0
2025-01-11T07:00:00+00:00;4360.1
2025-01-11T08:00:00+00:00;10638.7
2025-01-11T09:00:00+00:00;13508.6
2025-01-11T10:00:00+00:00;15186.7
2025-01-11T11:00:00+00:00;15654.8
2025-01-11T12:00:00+00:00;14612.5
2025-01-11T13:00:00+00:00;12434.0
2025-01-11T14:00:00+00:00;5973.7
2025-01-11T15:00:00+00:00;2044.7
2025-01-21T06:00:00+00:00;1659.3
2025-01-21T07:00:00+00:00;4870.1
2025-01-21T08:00:00+00:00;11139.4
2025-01-21T09:00:00+00:00;14171.0
2025-01-21T10:00:00+00:00;15803.8
2025-01-21T11:00:00+00:00;16368.9
2025-01-21T12:00:00+00:00;15379.0
2025-01-21T13:00:00+00:00;13273.9
2025-01-21T14:00:00+00:00;7465.6
2025-01-21T15:00:00+00:00;2596.5
2025-01-31T06:00:00+00:00;1913.5
2025-01-31T07:00:00+00:00;5803.9
2025-01-31T08:00:00+00:00;11861.0
2025-01-31T09:00:00+00:00;15015.8
2025-01-31T10:00:00+00:00;16756.6
2025-01-31T11:00:00+00:00;17334.3
2025-01-31T12:00:00+00:00;16377.7
2025-01-31T13:00:00+00:00;14252.0
2025-01-31T14:00:00+00:00;9427.3
2025-01-31T15:00:00+00:00;3257.0
2025-02-01T06:00:00+00:00;1952.0
2025-02-01T07:00:00+00:00;5931.6
2025-02-01T08:00:00+00:00;12005.4
2025-02-01T09:00:00+00:00;15015.3
2025-02-01T10:00:00+00:00;16875.4
2025-02-01T11:00:00+00:00;17446.9
2025-02-01T12:00:00+00:00;16590.5
2025-02-01T13:00:00+00:00;14427.9
2025-02-01T14:00:00+00:00;9638.9
2025-02-01T15:00:00+00:00;3327.5
2025-02-10T06:00:00+00:00;2337.6
2025-02-10T07:00:00+00:00;7362.8
2025-02-10T08:00:00+00:00;12888.3
2025-02-10T09:00:00+00:00;15984.2
2025-02-10T10:00:00+00:00;17829.6
2025-02-10T11:00:00+00:00;18351.1
2025-02-10T12:00:00+00:00;17453.7
2025-02-10T13:00:00+00:00;15411.0
2025-02-10T14:00:00+00:00;12045.3
2025-02-10T15:00:00+00:00;3996.2
2025-02-19T06:00:00+00:00;2811.0
2025-02-19T07:00:00+00:00;9208.4
2025-02-19T08:00:00+00:00;14000.8
2025-02-19T09:00:00+00:00;17056.5
2025-02-19T10:00:00+00:00;18992.9
2025-02-19T11:00:00+00:00;19665.0
2025-02-19T12:00:00+00:00;18681.2
2025-02-19T13:00:00+00:00;16486.3
2025-02-19T14:00:00+00:00;13070.0
2025-02-19T15:00:00+00:00;5276.2
2025-02-19T16:00:00+00:00;1222.1
2025-02-28T05:00:00+00:00;764.8
2025-02-28T06:00:00+00:00;3607.2
2025-02-28T07:00:00+00:00;10902.5
2025-02-28T08:00:00+00:00;15162.0
2025-02-28T09:00:00+00:00;18224.8
2025-02-28T10:00:00+00:00;20041.6
2025-02-28T11:00:00+00:00;20538.5
2025-02-28T12:00:00+00:00;19785.9
2025-02-28T13:00:00+00:00;17421.8
2025-02-28T14:00:00+00:00;14083.1
2025-02-28T15:00:00+00:00;6755.6
2025-02-28T16:00:00+00:00;1570.6
2025-03-01T05:00:00+00:00;839.2
2025-03-01T06:00:00+00:00;3738.2
2025-03-01T07:00:00+00:00;11004.7
2025-03-01T08:00:00+00:00;15087.6
2025-03-01T09:00:00+00:00;18285.1
2025-03-01T10:00:00+00:00;20106.5
2025-03-01T11:00:00+00:00;20686.3
2025-03-01T12:00:00+00:00;19860.4
2025-03-01T13:00:00+00:00;17642.0
2025-03-01T14:00:00+00:00;14223.9
2025-03-01T15:00:00+00:00;7006.9
2025-03-01T16:00:00+00:00;1598.9
2025-03-11T05:00:00+00:00;1518.7
2025-03-11T06:00:00+00:00;5352.6
2025-03-11T07:00:00+00:00;12372.2
2025-03-11T08:00:00+00:00;16518.3
2025-03-11T09:00:00+00:00;19556.2
2025-03-11T10:00:00+00:00;21482.1
2025-03-11T11:00:00+00:00;21791.5
2025-03-11T12:00:00+00:00;21036.1
2025-03-11T13:00:00+00:00;18677.4
2025-03-11T14:00:00+00:00;15289.4
2025-03-11T15:00:00+00:00;8766.1
2025-03-11T16:00:00+00:00;1811.3
2025-03-21T05:00:00+00:00;2098.7
2025-03-21T06:00:00+00:00;7585.7
2025-03-21T07:00:00+00:00;13679.7
2025-03-21T08:00:00+00:00;17886.2
2025-03-21T09:00:00+00:00;20878.2
2025-03-21T10:00:00+00:00;22718.6
2025-03-21T11:00:00+00:00;23107.5
2025-03-21T12:00:00+00:00;22140.3
2025-03-21T13:00:00+00:00;19719.7
2025-03-21T14:00:00+00:00;16203.9
2025-03-21T15:00:00+00:00;10729.8
2025-03-21T16:00:00+00:00;1957.6
2025-03-31T05:00:00+00:00;2807.0
2025-03-31T06:00:00+00:00;10200.9
2025-03-31T07:00:00+00:00;15040.1
2025-03-31T08:00:00+00:00;19115.1
