timestamp_utc;lux
2025-01-01T06:00:00+00:00;1482.8
2025-01-01T07:00:00+00:00;4616.5
2025-01-01T08:00:00+00:00;10994.3
2025-01-01T09:00:00+00:00;13604.1
2025-01-01T10:00:00+00:00;14904.2
2025-01-01T11:00:00+00:00;14934.4
2025-01-01T12:00:00+00:00;13543.0
2025-01-01T13:00:00+00:00;10617.5
2025-01-01T14:00:00+00:00;4418.4
2025-01-01T15:00:00+00:00;1484.3
2025-01-11T06:00:00+00:00;1500.7
2025-01-11T07:00:00+00:00;4817.0
2025-01-11T08:00:00+00:00;11414.3
2025-01-11T09:00:00+00:00;13918.8
2025-01-11T10:00:00+00:00;15404.8
2025-01-11T11:00:00+00:00;15367.5
2025-01-11T12:00:00+00:00;14214.4
2025-01-11T13:00:00+00:00;11689.4
2025-01-11T14:00:00+00:00;5365.0
2025-01-11T15:00:00+00:00;1829.8
2025-01-21T06:00:00+00:00;1670.3
2025-01-21T07:00:00+00:00;5444.9
2025-01-21T08:00:00+00:00;11901.5
2025-01-21T09:00:00+00:00;14660.3
2025-01-21T10:00:00+00:00;16010.7
2025-01-21T11:00:00+00:00;16192.6
2025-01-21T12:00:00+00:00;14998.4
2025-01-21T13:00:00+00:00;12436.1
2025-01-21T14:00:00+00:00;6674.0
2025-01-21T15:00:00+00:00;1985.2
2025-01-31T06:00:00+00:00;2091.8
2025-01-31T07:00:00+00:00;6484.9
2025-01-31T08:00:00+00:00;12692.2
2025-01-31T09:00:00+00:00;15487.1
2025-01-31T10:00:00+00:00;16993.9
2025-01-31T11:00:00+00:00;17253.7
2025-01-31T12:00:00+00:00;15991.1
2025-01-31T13:00:00+00:00;13653.1
2025-01-31T14:00:00+00:00;8515.0
2025-01-31T15:00:00+00:00;2388.6
2025-02-01T06:00:00+00:00;2131.9
2025-02-01T07:00:00+00:00;6636.1
2025-02-01T08:00:00+00:00;12760.5
2025-02-01T09:00:00+00:00;15461.8
2025-02-01T10:00:00+00:00;17143.1
2025-02-01T11:00:00+00:00;17357.3
2025-02-01T12:00:00+00:00;16122.8
2025-02-01T13:00:00+00:00;13642.2
2025-02-01T14:00:00+00:00;8760.7
2025-02-01T15:00:00+00:00;2780.7
2025-02-10T06:00:00+00:00;2600.6
2025-02-10T07:00:00+00:00;8137.9
2025-02-10T08:00:00+00:00;13739.8
2025-02-10T09:00:00+00:00;16544.4
2025-02-10T10:00:00+00:00;18003.5
2025-02-10T11:00:00+00:00;18295.5
2025-02-10T12:00:00+00:00;17200.6
2025-02-10T13:00:00+00:00;14685.8
2025-02-10T14:00:00+00:00;10941.4
2025-02-10T15:00:00+00:00;3516.3
2025-02-19T06:00:00+00:00;3113.8
2025-02-19T07:00:00+00:00;10254.8
2025-02-19T08:00:00+00:00;14798.1
