timestamp_utc;lux
2020-01-02T07:00:00+00:00;6742.9
2020-01-02T08:00:00+00:00;15449.0
2020-01-02T09:00:00+00:00;17902.1
2020-01-02T10:00:00+00:00;18638.8
2020-01-02T11:00:00+00:00;17981.3
2020-01-02T12:00:00+00:00;15900.2
2020-01-02T13:00:00+00:00;12306.3
2020-01-02T14:00:00+00:00;4868.2
2020-02-01T07:00:00+00:00;9452.6
2020-02-01T08:00:00+00:00;17135.4
2020-02-01T09:00:00+00:00;19609.1
2020-02-01T10:00:00+00:00;20628.4
2020-02-01T11:00:00+00:00;20210.4
2020-02-01T12:00:00+00:00;18285.9
2020-02-01T13:00:00+00:00;14939.1
2020-02-01T14:00:00+00:00;9199.3
2020-02-01T15:00:00+00:00;2877.5
2020-03-01T06:00:00+00:00;5070.5
2020-03-01T07:00:00+00:00;16103.4
2020-03-01T08:00:00+00:00;20049.2
2020-03-01T09:00:00+00:00;22746.2
2020-03-01T10:00:00+00:00;23688.1
2020-03-01T11:00:00+00:00;23108.5
2020-03-01T12:00:00+00:00;21154.2
2020-03-01T13:00:00+00:00;17636.1
2020-03-01T14:00:00+00:00;13188.5
2020-03-01T15:00:00+00:00;5707.8
2020-04-02T05:00:00+00:00;4315.9
2020-04-02T06:00:00+00:00;14764.6
2020-04-02T07:00:00+00:00;19546.7
2020-04-02T08:00:00+00:00;23378.2
2020-04-02T09:00:00+00:00;25598.7
2020-04-02T10:00:00+00:00;26541.1
2020-04-02T11:00:00+00:00;25818.3
2020-04-02T12:00:00+00:00;23581.6
2020-04-02T13:00:00+00:00;19776.4
2020-04-02T14:00:00+00:00;15172.7
2020-04-02T15:00:00+00:00;9580.4
2020-04-02T16:00:00+00:00;2471.2
2020-05-01T04:00:00+00:00;2555.0
2020-05-01T05:00:00+00:00;9786.4
2020-05-01T06:00:00+00:00;17353.4
2020-05-01T07:00:00+00:00;21788.1
2020-05-01T08:00:00+00:00;25149.6
2020-05-01T09:00:00+00:00;27229.8
2020-05-01T10:00:00+00:00;27975.7
2020-05-01T11:00:00+00:00;26970.4
2020-05-01T12:00:00+00:00;24659.4
2020-05-01T13:00:00+00:00;21041.5
2020-05-01T14:00:00+00:00;16228.1
2020-05-01T15:00:00+00:00;10921.5
2020-05-01T16:00:00+00:00;3896.5
2020-06-01T04:00:00+00:00;3671.8
2020-06-01T05:00:00+00:00;12976.6
2020-06-01T06:00:00+00:00;18156.2
2020-06-01T07:00:00+00:00;22440.0
2020-06-01T08:00:00+00:00;25842.0
2020-06-01T09:00:00+00:00;27729.2
2020-06-01T10:00:00+00:00;28439.6
2020-06-01T11:00:00+00:00;27526.2
2020-06-01T12:00:00+00:00;25317.3
2020-06-01T13:00:00+00:00;21902.5
2020-06-01T14:00:00+00:00;17433.2
2020-06-01T15:00:00+00:00;12265.0
2020-06-01T16:00:00+00:00;6048.3
2020-06-01T17:00:00+00:00;1902.5
2020-07-01T04:00:00+00:00;3448.6
2020-07-01T05:00:00+00:00;12276.7
2020-07-01T06:00:00+00:00;17802.5
2020-07-01T07:00:00+00:00;22189.4
2020-07-01T08:00:00+00:00;25541.8
2020-07-01T09:00:00+00:00;27667.8
2020-07-01T10:00:00+00:00;28501.1
2020-07-01T11:00:00+00:00;27795.0
2020-07-01T12:00:00+00:00;25721.2
2020-07-01T13:00:00+00:00;22356.9
2020-07-01T14:00:00+00:00;18006.1
2020-07-01T15:00:00+00:00;12960.0
2020-07-01T16:00:00+00:00;7243.8
2020-07-01T17:00:00+00:00;1996.4
2020-08-01T04:00:00+00:00;2391.0
2020-08-01T05:00:00+00:00;9057.2
2020-08-01T06:00:00+00:00;16728.5
2020-08-01T07:00:00+00:00;21459.1
2020-08-01T08:00:00+00:00;25134.8
2020-08-01T09:00:00+00:00;27262.3
2020-08-01T10:00:00+00:00;28091.9
2020-08-01T11:00:00+00:00;27490.0
2020-08-01T12:00:00+00:00;25294.4
2020-08-01T13:00:00+00:00;21956.5
2020-08-01T14:00:00+00:00;17535.6
2020-08-01T15:00:00+00:00;12304.8
2020-08-01T16:00:00+00:00;5716.0
2020-08-01T17:00:00+00:00;1831.8
2020-09-01T05:00:00+00:00;5699.1
2020-09-01T06:00:00+00:00;15572.2
2020-09-01T07:00:00+00:00;20305.7
2020-09-01T08:00:00+00:00;23868.2
2020-09-01T09:00:00+00:00;26102.7
2020-09-01T10:00:00+00:00;26979.9
2020-09-01T11:00:00+00:00;26056.2
2020-09-01T12:00:00+00:00;23627.4
2020-09-01T13:00:00+00:00;19896.9
2020-09-01T14:00:00+00:00;15302.9
2020-09-01T15:00:00+00:00;9787.9
2020-09-01T16:00:00+00:00;2608.6
2020-10-01T05:00:00+00:00;3525.8
2020-10-01T06:00:00+00:00;12538.0
2020-10-01T07:00:00+00:00;18660.4
2020-10-01T08:00:00+00:00;22068.7
2020-10-01T09:00:00+00:00;24168.5
2020-10-01T10:00:00+00:00;24565.6
2020-10-01T11:00:00+00:00;23285.6
2020-10-01T12:00:00+00:00;20847.4
2020-10-01T13:00:00+00:00;16902.2
2020-10-01T14:00:00+00:00;11866.5
2020-10-01T15:00:00+00:00;4141.3
2020-11-01T06:00:00+00:00;2245.6
2020-11-01T07:00:00+00:00;16008.0
2020-11-01T08:00:00+00:00;19156.7
2020-11-01T09:00:00+00:00;21142.4
2020-11-01T10:00:00+00:00;21325.7
2020-11-01T11:00:00+00:00;20203.7
2020-11-01T12:00:00+00:00;17548.5
2020-11-01T13:00:00+00:00;13610.1
2020-11-01T14:00:00+00:00;6375.6
2020-12-05T06:00:00+00:00;1775.7
2020-12-05T07:00:00+00:00;8718.0
2020-12-05T08:00:00+00:00;16354.9
2020-12-05T09:00:00+00:00;18408.1
2020-12-05T10:00:00+00:00;18753.7
2020-12-05T11:00:00+00:00;17995.6
2020-12-05T12:00:00+00:00;15477.7
2020-12-05T13:00:00+00:00;10882.8
2020-12-05T14:00:00+00:00;3904.3
2021-01-19T07:00:00+00:00;7612.5
2021-01-19T08:00:00+00:00;16213.9
2021-01-19T09:00:00+00:00;18676.0
2021-01-19T10:00:00+00:00;19683.0
2021-01-19T11:00:00+00:00;19185.2
2021-01-19T12:00:00+00:00;17147.4
2021-01-19T13:00:00+00:00;13791.2
2021-01-19T14:00:00+00:00;6853.9
2021-01-19T15:00:00+00:00;2203.4
2021-02-17T06:00:00+00:00;2011.2
2021-02-17T07:00:00+00:00;13319.4
2021-02-17T08:00:00+00:00;18641.7
2021-02-17T09:00:00+00:00;21214.2
2021-02-17T10:00:00+00:00;22202.1
2021-02-17T11:00:00+00:00;21836.2
2021-02-17T12:00:00+00:00;19734.5
2021-02-17T13:00:00+00:00;16604.3
2021-02-17T14:00:00+00:00;11995.7
2021-02-17T15:00:00+00:00;4126.6
2021-03-24T05:00:00+00:00;3325.0
2021-03-24T06:00:00+00:00;12158.5
2021-03-24T07:00:00+00:00;18625.9
2021-03-24T08:00:00+00:00;22250.1
2021-03-24T09:00:00+00:00;24766.3
2021-03-24T10:00:00+00:00;25593.2
2021-03-24T11:00:00+00:00;24851.0
2021-03-24T12:00:00+00:00;22875.4
2021-03-24T13:00:00+00:00;19244.2
2021-03-24T14:00:00+00:00;14696.3
2021-03-24T15:00:00+00:00;8640.4
2021-03-24T16:00:00+00:00;2186.6
2021-04-27T05:00:00+00:00;8824.3
2021-04-27T06:00:00+00:00;16933.6
2021-04-27T07:00:00+00:00;21453.3
2021-04-27T08:00:00+00:00;24985.7
2021-04-27T09:00:00+00:00;27131.0
2021-04-27T10:00:00+00:00;27690.4
2021-04-27T11:00:00+00:00;26840.4
2021-04-27T12:00:00+00:00;24473.8
2021-04-27T13:00:00+00:00;20787.6
2021-04-27T14:00:00+00:00;16071.3
2021-04-27T15:00:00+00:00;10683.4
2021-04-27T16:00:00+00:00;3579.9
2021-05-17T04:00:00+00:00;3290.2
2021-05-17T05:00:00+00:00;11998.0
2021-05-17T06:00:00+00:00;17931.1
2021-05-17T07:00:00+00:00;22251.4
2021-05-17T08:00:00+00:00;25650.8
2021-05-17T09:00:00+00:00;27746.5
2021-05-17T10:00:00+00:00;28253.7
2021-05-17T11:00:00+00:00;27473.7
2021-05-17T12:00:00+00:00;25101.4
2021-05-17T13:00:00+00:00;21535.4
2021-05-17T14:00:00+00:00;16867.5
2021-05-17T15:00:00+00:00;11597.9
2021-05-17T16:00:00+00:00;4945.0
2021-06-19T04:00:00+00:00;3666.2
2021-06-19T05:00:00+00:00;12847.5
2021-06-19T06:00:00+00:00;18001.6
2021-06-19T07:00:00+00:00;22180.7
2021-06-19T08:00:00+00:00;25627.7
2021-06-19T09:00:00+00:00;27924.9
2021-06-19T10:00:00+00:00;28506.4
2021-06-19T11:00:00+00:00;27701.8
2021-06-19T12:00:00+00:00;25539.6
2021-06-19T13:00:00+00:00;22149.0
2021-06-19T14:00:00+00:00;17886.1
2021-06-19T15:00:00+00:00;12758.1
2021-06-19T16:00:00+00:00;6993.9
2021-06-19T17:00:00+00:00;1986.6
2021-07-25T04:00:00+00:00;2744.0
2021-07-25T05:00:00+00:00;9909.0
2021-07-25T06:00:00+00:00;17045.8
2021-07-25T07:00:00+00:00;21647.5
2021-07-25T08:00:00+00:00;25249.4
2021-07-25T09:00:00+00:00;27527.5
2021-07-25T10:00:00+00:00;28249.2
2021-07-25T11:00:00+00:00;27712.5
2021-07-25T12:00:00+00:00;25542.8
2021-07-25T13:00:00+00:00;22254.4
2021-07-25T14:00:00+00:00;17734.0
2021-07-25T15:00:00+00:00;12634.6
2021-07-25T16:00:00+00:00;6412.2
2021-07-25T17:00:00+00:00;1909.3
2021-08-19T05:00:00+00:00;7154.9
2021-08-19T06:00:00+00:00;16151.7
2021-08-19T07:00:00+00:00;20741.1
2021-08-19T08:00:00+00:00;24581.7
2021-08-19T09:00:00+00:00;26800.2
2021-08-19T10:00:00+00:00;27661.8
2021-08-19T11:00:00+00:00;26880.7
2021-08-19T12:00:00+00:00;24627.9
2021-08-19T13:00:00+00:00;21260.4
2021-08-19T14:00:00+00:00;16411.2
2021-08-19T15:00:00+00:00;11130.2
2021-08-19T16:00:00+00:00;3934.4
2021-09-20T05:00:00+00:00;4197.9
2021-09-20T06:00:00+00:00;14883.3
2021-09-20T07:00:00+00:00;19431.9
2021-09-20T08:00:00+00:00;22947.0
2021-09-20T09:00:00+00:00;25141.7
2021-09-20T10:00:00+00:00;25550.4
2021-09-20T11:00:00+00:00;24562.8
2021-09-20T12:00:00+00:00;22197.9
2021-09-20T13:00:00+00:00;18276.1
2021-09-20T14:00:00+00:00;13293.4
2021-09-20T15:00:00+00:00;6276.0
2021-10-28T06:00:00+00:00;2340.9
2021-10-28T07:00:00+00:00;16569.4
2021-10-28T08:00:00+00:00;19796.7
2021-10-28T09:00:00+00:00;21543.0
2021-10-28T10:00:00+00:00;21886.6
2021-10-28T11:00:00+00:00;20630.3
2021-10-28T12:00:00+00:00;17952.4
2021-10-28T13:00:00+00:00;14084.8
2021-10-28T14:00:00+00:00;7168.3
2021-10-28T15:00:00+00:00;2061.9
2021-11-22T06:00:00+00:00;1967.1
2021-11-22T07:00:00+00:00;11367.6
2021-11-22T08:00:00+00:00;17322.5
2021-11-22T09:00:00+00:00;19306.7
2021-11-22T10:00:00+00:00;19625.7
2021-11-22T11:00:00+00:00;18532.2
2021-11-22T12:00:00+00:00;16110.3
2021-11-22T13:00:00+00:00;12141.4
2021-11-22T14:00:00+00:00;4363.9
2021-12-25T07:00:00+00:00;6871.5
2021-12-25T08:00:00+00:00;15422.1
2021-12-25T09:00:00+00:00;17760.8
2021-12-25T10:00:00+00:00;18538.2
2021-12-25T11:00:00+00:00;17791.8
2021-12-25T12:00:00+00:00;15530.2
2021-12-25T13:00:00+00:00;11299.4
2021-12-25T14:00:00+00:00;4299.0
2022-05-29T04:00:00+00:00;3605.2
2022-05-29T05:00:00+00:00;12967.4
2022-05-29T06:00:00+00:00;18129.0
2022-05-29T07:00:00+00:00;22297.5
2022-05-29T08:00:00+00:00;25750.8
2022-05-29T09:00:00+00:00;27722.1
2022-05-29T10:00:00+00:00;28335.9
2022-05-29T11:00:00+00:00;27554.2
2022-05-29T12:00:00+00:00;25200.4
2022-05-29T13:00:00+00:00;21654.8
2022-05-29T14:00:00+00:00;17372.5
2022-05-29T15:00:00+00:00;12017.5
2022-05-29T16:00:00+00:00;5773.2
2022-05-29T17:00:00+00:00;1873.3
2023-01-05T07:00:00+00:00;6759.5
2023-01-05T08:00:00+00:00;15586.0
2023-01-05T09:00:00+00:00;18030.8
2023-01-05T10:00:00+00:00;18808.1
2023-01-05T11:00:00+00:00;18234.8
2023-01-05T12:00:00+00:00;16212.6
2023-01-05T13:00:00+00:00;12754.1
2023-01-05T14:00:00+00:00;5129.1
2023-02-12T06:00:00+00:00;1946.0
2023-02-12T07:00:00+00:00;11945.1
