timestamp_utc;lux
2025-01-01T06:00:00+00:00;1712.2
2025-01-01T07:00:00+00:00;4963.3
2025-01-01T08:00:00+00:00;11222.4
2025-01-01T09:00:00+00:00;13513.1
2025-01-01T10:00:00+00:00;14342.9
2025-01-01T11:00:00+00:00;13776.2
2025-01-01T12:00:00+00:00;12033.3
2025-01-01T13:00:00+00:00;8939.2
2025-01-01T14:00:00+00:00;3538.9
2025-01-01T15:00:00+00:00;1442.4
2025-01-11T06:00:00+00:00;1750.7
2025-01-11T07:00:00+00:00;5197.2
2025-01-11T08:00:00+00:00;11788.8
2025-01-11T09:00:00+00:00;13790.7
2025-01-11T10:00:00+00:00;14787.1
2025-01-11T11:00:00+00:00;14366.7
2025-01-11T12:00:00+00:00;12707.0
2025-01-11T13:00:00+00:00;9837.9
2025-01-11T14:00:00+00:00;4283.1
2025-01-11T15:00:00+00:00;1652.1
2025-01-21T06:00:00+00:00;1939.1
2025-01-21T07:00:00+00:00;5851.6
2025-01-21T08:00:00+00:00;12303.8
2025-01-21T09:00:00+00:00;14547.2
2025-01-21T10:00:00+00:00;15466.4
2025-01-21T11:00:00+00:00;15234.9
2025-01-21T12:00:00+00:00;13479.5
2025-01-21T13:00:00+00:00;10762.7
2025-01-21T14:00:00+00:00;5422.1
2025-01-21T15:00:00+00:00;1890.2
2025-01-31T06:00:00+00:00;2310.9
2025-01-31T07:00:00+00:00;7054.1
2025-01-31T08:00:00+00:00;13119.8
2025-01-31T09:00:00+00:00;15483.9
2025-01-31T10:00:00+00:00;16380.9
2025-01-31T11:00:00+00:00;16259.1
2025-01-31T12:00:00+00:00;14543.1
2025-01-31T13:00:00+00:00;11809.1
2025-01-31T14:00:00+00:00;6979.6
2025-01-31T15:00:00+00:00;2315.1
2025-02-01T06:00:00+00:00;2361.1
2025-02-01T07:00:00+00:00;7201.6
2025-02-01T08:00:00+00:00;13285.3
2025-02-01T09:00:00+00:00;15548.3
2025-02-01T10:00:00+00:00;16581.3
2025-02-01T11:00:00+00:00;16274.5
2025-02-01T12:00:00+00:00;14622.0
2025-02-01T13:00:00+00:00;11913.1
2025-02-01T14:00:00+00:00;7162.2
2025-02-01T15:00:00+00:00;2363.4
2025-02-10T06:00:00+00:00;2941.8
2025-02-10T07:00:00+00:00;8890.3
