timestamp_utc;lux
2025-01-25T06:00:00+00:00;1413.2
2025-01-25T07:00:00+00:00;3886.4
2025-01-25T08:00:00+00:00;9441.5
2025-01-25T09:00:00+00:00;12031.9
2025-01-25T10:00:00+00:00;13404.0
2025-01-25T11:00:00+00:00;13534.0
2025-01-25T12:00:00+00:00;12505.9
2025-01-25T13:00:00+00:00;10367.0
2025-01-25T14:00:00+00:00;5394.7
2025-01-25T15:00:00+00:00;2055.6
2025-02-05T06:00:00+00:00;1780.8
2025-02-05T07:00:00+00:00;5080.4
2025-02-05T08:00:00+00:00;10643.4
2025-02-05T09:00:00+00:00;13194.8
2025-02-05T10:00:00+00:00;14600.8
2025-02-05T11:00:00+00:00;14836.1
2025-02-05T12:00:00+00:00;13711.7
2025-02-05T13:00:00+00:00;11570.5
2025-02-05T14:00:00+00:00;7353.5
2025-02-05T15:00:00+00:00;2643.6
2025-02-06T06:00:00+00:00;1826.1
2025-02-06T07:00:00+00:00;5247.9
2025-02-06T08:00:00+00:00;10804.4
2025-02-06T09:00:00+00:00;13290.0
2025-02-06T10:00:00+00:00;14805.2
2025-02-06T11:00:00+00:00;14870.3
2025-02-06T12:00:00+00:00;13881.5
2025-02-06T13:00:00+00:00;11683.0
2025-02-06T14:00:00+00:00;7568.3
2025-02-06T15:00:00+00:00;2708.0
2025-03-05T05:00:00+00:00;881.4
2025-03-05T06:00:00+00:00;3882.0
2025-03-05T07:00:00+00:00;10988.8
2025-03-05T08:00:00+00:00;14475.3
2025-03-05T09:00:00+00:00;16990.7
2025-03-05T10:00:00+00:00;18260.8
2025-03-05T11:00:00+00:00;18511.7
2025-03-05T12:00:00+00:00;17317.7
2025-03-05T13:00:00+00:00;15187.2
2025-03-05T14:00:00+00:00;11925.0
2025-03-05T15:00:00+00:00;5860.3
2025-03-05T16:00:00+00:00;1836.7
2025-03-07T05:00:00+00:00;1054.0
2025-03-07T06:00:00+00:00;4223.9
2025-03-07T07:00:00+00:00;11276.6
2025-03-07T08:00:00+00:00;14780.3
2025-03-07T09:00:00+00:00;17238.4
2025-03-07T10:00:00+00:00;18592.5
2025-03-07T11:00:00+00:00;18725.0
2025-03-07T12:00:00+00:00;17648.1
2025-03-07T13:00:00+00:00;15485.9
2025-03-07T14:00:00+00:00;12268.2
